id,key,value,type
2663431631,housenumber,785,addr
2663431634,source,photograph,regular
2663431634,street,Lucerne Drive,addr
2663431634,housenumber,786,addr
2663431638,source,photograph,regular
2663431638,street,South Wolfe Road,addr
2663431638,housenumber,787,addr
2663431641,source,photograph,regular
2663431641,street,South Wolfe Road,addr
2663431641,housenumber,789,addr
2663431644,source,photograph,regular
2663431644,street,Lucerne Drive,addr
2663431644,housenumber,790,addr
2663431647,source,photograph,regular
2663431647,street,South Wolfe Road,addr
2663431647,housenumber,791,addr
2663431651,source,photograph,regular
2663431651,street,South Wolfe Road,addr
2663431651,housenumber,793,addr
2663431654,source,photograph,regular
2663431654,street,South Wolfe Road,addr
2663431654,housenumber,795,addr
2663431657,source,photograph,regular
2663431657,street,South Wolfe Road,addr
2663431657,housenumber,799,addr
2663431660,source,photograph,regular
2663431660,street,South Wolfe Road,addr
2663431660,housenumber,807,addr
2663431662,source,photograph,regular
2663431662,street,South Wolfe Road,addr
2663431662,housenumber,813,addr
2663431665,source,photograph,regular
2663431665,street,South Wolfe Road,addr
2663431665,housenumber,819,addr
2663431668,source,photograph,regular
2663431668,street,South Wolfe Road,addr
2663431668,housenumber,825,addr
2663431670,source,photograph,regular
2663431670,street,South Wolfe Road,addr
2663431670,housenumber,831,addr
2663431673,source,photograph,regular
2663431673,street,South Wolfe Road,addr
2663431673,housenumber,837,addr
2663431676,source,photograph,regular
2663431676,street,South Wolfe Road,addr
2663431676,housenumber,846,addr
2663431678,source,photograph,regular
2663431678,street,South Wolfe Road,addr
2663431678,housenumber,851,addr
2663431681,source,photograph,regular
2663431681,street,South Wolfe Road,addr
2663431681,housenumber,855,addr
2663431683,source,photograph,regular
2663431683,street,South Wolfe Road,addr
2663431683,housenumber,859,addr
2663431686,source,photograph,regular
2663431686,street,South Wolfe Road,addr
2663431686,housenumber,863,addr
2663431689,source,photograph,regular
2663431689,street,South Wolfe Road,addr
2663431689,housenumber,867,addr
2663431692,source,photograph,regular
2663431692,street,Old San Francisco Road,addr
2663431692,housenumber,870,addr
2663431694,source,photograph,regular
2663431694,street,South Wolfe Road,addr
2663431694,housenumber,871,addr
2663431697,source,photograph,regular
2663431697,street,South Wolfe Road,addr
2663431697,housenumber,875,addr
2663431703,source,photograph,regular
2663431703,street,South Wolfe Road,addr
2663431703,housenumber,879,addr
2663431706,source,photograph,regular
2663431706,street,South Wolfe Road,addr
2663431706,housenumber,883,addr
2663431709,source,photograph,regular
2663431709,street,South Wolfe Road,addr
2663431709,housenumber,887,addr
2663431713,source,photograph,regular
2663431713,street,East Fremont Avenue,addr
2663431713,housenumber,922,addr
2663431718,source,photograph,regular
2663431718,street,South Wolfe Road,addr
2663431718,housenumber,941-953,addr
2663431722,name,Ivy & Truman,regular
2663431722,shop,car_repair,regular
2663431722,phone,4085579975,regular
2663431722,source,photograph,regular
2663431722,unit,4,addr
2663431722,street,East El Camino Real,addr
2663431722,housenumber,1062,addr
2663431729,name,JC Auto Repair,regular
2663431729,shop,car_repair,regular
2663431729,phone,4082476443,regular
2663431729,source,photograph,regular
2663431729,street,East El Camino Real,addr
2663431729,housenumber,1062,addr
2663431737,name,Jang Tu,regular
2663431737,phone,4082455720,regular
2663431737,source,photograph,regular
2663431737,amenity,restaurant,regular
2663431737,cuisine,korean,regular
2663431737,street,East El Camino Real,addr
2663431737,housenumber,1012,addr
2663431742,name,Khoobsurat Threading Salon,regular
2663431742,shop,beauty,regular
2663431742,source,photograph,regular
2663431742,street,East El Camino Real,addr
2663431742,housenumber,1014-1016,addr
2663431746,name,Khoobsurat,regular
2663431746,shop,clothes,regular
2663431746,source,photograph,regular
2663431746,unit,2,addr
2663431746,street,East El Camino Real,addr
2663431746,housenumber,1024,addr
2663431750,name,Kumon,regular
2663431750,phone,4085429027,regular
2663431750,source,photograph,regular
2663431750,amenity,school,regular
2663431750,street,East El Camino Real,addr
2663431750,housenumber,1040,addr
2663431753,name,Kwality Sweets 'n Food,regular
2663431753,source,photograph,regular
2663431753,amenity,restaurant,regular
2663431753,cuisine,indian,regular
2663431753,street,East El Camino Real,addr
2663431753,housename,1036,addr
2663431758,name,Las Islitas,regular
2663431758,phone,4087366008,regular
2663431758,amenity,restaurant,regular
2663431758,cuisine,mexican,regular
2663431758,street,East Evelyn Avenue,addr
2663431758,postcode,94086,addr
2663431758,housenumber,848,addr
2663431762,name,MVD Registration Services,regular
2663431762,phone,4085308728,regular
2663431762,office,yes,regular
2663431762,source,photograph,regular
2663431762,street,Old San Francisco Road,addr
2663431762,housenumber,864,addr
2663431766,name,Mehrra Jewelers,regular
2663431766,shop,jewelry,regular
2663431766,source,photograph,regular
2663431766,street,East El Camino Real,addr
2663431766,housenumber,998,addr
2663431772,name,Mirage,regular
2663431772,office,yes,regular
2663431772,source,photograph,regular
2663431772,street,Thompson Place,addr
2663431772,housenumber,921,addr
2663431779,name,Nice Nails,regular
2663431779,shop,beauty,regular
2663431779,phone,4087350335,regular
2663431779,source,photograph,regular
2663431779,street,Old San Francisco Road,addr
2663431779,housenumber,878,addr
2663431785,name,Nirvanaah!,regular
2663431785,source,photograph,regular
2663431785,amenity,restaurant,regular
2663431785,cuisine,ice_cream,regular
2663431785,street,East El Camino Real,addr
2663431785,housename,1038,addr
2663431790,name,Paredes Auto Works,regular
2663431790,shop,car_repair,regular
2663431790,phone,4082441800,regular
2663431790,source,photograph,regular
2663431790,street,East El Camino Real,addr
2663431790,housenumber,1062,addr
2663431794,name,Pelvalon,regular
2663431794,office,yes,regular
2663431794,source,photograph,regular
2663431794,street,Thompson Place,addr
2663431794,housenumber,923,addr
2663431799,name,Philip Lei Yang,regular
2663431799,source,photograph,regular
2663431799,amenity,doctors,regular
2663431799,city,Sunnyvale,addr
2663431799,street,De Guigne Drive,addr
2663431799,housenumber,441,addr
2663431799,health_specialty,acupuncture,regular
2663431804,name,Piccolo,regular
2663431804,source,photograph,regular
2663431804,amenity,restaurant,regular
2663431804,cuisine,persian,regular
2663431808,name,Precision Tune Auto Care,regular
2663431808,shop,car_repair,regular
2663431808,phone,1 408 732 4222,regular
2663431808,source,photograph,regular
2663431808,wheelchair,limited,regular
2663431812,name,Premiere Medical Group,regular
2663431812,source,photograph,regular
2663431812,amenity,doctors,regular
2663431812,city,Sunnyvale,addr
2663431812,street,De Guigne Drive,addr
2663431812,housenumber,441,addr
2663431816,name,Prince Realty,regular
2663431816,office,yes,regular
2663431816,source,photograph,regular
2663431819,name,Pure Water,regular
2663431819,shop,water,regular
2663431819,phone,4087208538,regular
2663431819,source,photograph,regular
2663431819,street,Old San Francisco Road,addr
2663431819,housenumber,868,addr
2663431823,name,ReSurge,regular
2663431823,office,yes,regular
2663431823,source,photograph,regular
2663431823,street,North Wolfe Road,addr
2663431823,housenumber,145,addr
2663431827,name,Reliant Labs,regular
2663431827,office,yes,regular
2663431827,source,photograph,regular
2663431827,street,Thompson Place,addr
2663431827,housenumber,925,addr
2663431831,housenumber,860,addr
2663431831,street,Old San Francisco Road,addr
2663431831,amenity,restaurant,regular
2663431831,cuisine,pizza,regular
2663431831,name,Round Table Pizza,regular
2663431831,opening_hours,"Mo-Th, Su 11:00-22:00; Fr, Sa 11:00-23:00",regular
2663431831,source,photograph,regular
2663431835,name,Sai Dental,regular
2663431835,source,photograph,regular
2663431835,amenity,dentist,regular
2663431835,street,East El Camino Real,addr
2663431835,housenumber,1050,addr
2663431838,name,Saigon's Cleaners,regular
2663431838,shop,dry_cleaning,regular
2663431838,phone,4088300094,regular
2663431838,source,photograph,regular
2663431838,street,East El Camino Real,addr
2663431838,housename,1034,addr
2663431845,name,Satellite Dialysis,regular
2663431845,office,yes,regular
2663431845,source,photograph,regular
2663431845,street,North Wolfe Road,addr
2663431845,housenumber,155,addr
2663431848,name,Sew-N-So,regular
2663431848,shop,tailor,regular
2663431848,source,photograph,regular
2663431848,street,East El Camino Real,addr
2663431848,housenumber,946,addr
2663431852,name,Shanghai Flavor Shop,regular
2663431852,source,photograph,regular
2663431852,amenity,restaurant,regular
2663431852,cuisine,chinese,regular
2663431852,street,Old San Francisco Road,addr
2663431852,housenumber,888,addr
2663431856,name,Silicon Valley Auto Rental,regular
2663431856,source,photograph,regular
2663431856,amenity,car_rental,regular
2663431856,housename,998,addr
2663431858,name,Speedy Smog Test,regular
2663431858,shop,car_repair,regular
2663431858,source,photograph,regular
2663431859,name,Sunny Cuts and Nails,regular
2663431859,shop,hairdresser,regular
2663431859,source,photograph,regular
2663431859,street,South Wolfe Road,addr
2663431859,housenumber,751,addr
2663431860,web,http://sunnyvalepreowned.com,regular
2663431860,name,Sunnyvale Preowned,regular
2663431860,shop,car,regular
2663431860,phone,4082436868,regular
2663431860,source,photograph,regular
2663431860,street,East El Camino Real,addr
2663431860,housenumber,966,addr
2663431861,name,Sunnyvale Smog Center,regular
2663431861,shop,car_repair,regular
2663431861,source,photograph,regular
2663431861,street,East El Camino Real,addr
2663431861,housenumber,1062,addr
2663431863,name,T&K Barber,regular
2663431863,shop,hairdresser,regular
2663431863,phone,4087398960,regular
2663431863,source,photograph,regular
2663431863,street,East El Camino Real,addr
2663431863,housenumber,938,addr
2663431867,name,Taal Bridal,regular
2663431867,shop,clothes,regular
2663431867,source,photograph,regular
2663431870,name,The Mark Cleaners,regular
2663431870,shop,dry_cleaning,regular
2663431870,source,photograph,regular
2663431873,name,The Patio,regular
2663431873,source,photograph,regular
2663431873,amenity,bar,regular
2663431873,street,East El Camino Real,addr
2663431873,housenumber,948,addr
2663431877,name,The UPS Store,regular
2663431877,source,photograph,regular
2663431877,amenity,post_office,regular
2663431877,operator,UPS,regular
2663431877,street,East El Camino Real,addr
2663431877,housename,1030,addr
2663431881,housenumber,876,addr
2663431881,street,Old San Francisco Road,addr
2663431881,amenity,restaurant,regular
2663431881,cuisine,fish_and_chips,regular
2663431881,name,Windsor Fish and Chips,regular
2663431881,opening_hours,Mo-Fr 10:00-21:00; Sa 10:00-15:00,regular
2663431881,source,photograph,regular
2663431885,name,Wolfe India Bazar,regular
2663431885,shop,supermarket,regular
2663431885,source,photograph,regular
2663431885,street,Old San Francisco Road,addr
2663431888,name,Wolfe and Reed Barber Shop,regular
2663431888,shop,hairdresser,regular
2663431888,source,photograph,regular
2663431892,name,Yale Acupuncture,regular
2663431892,phone,4087067979,regular
2663431892,source,photograph,regular
2663431892,amenity,doctors,regular
2663431892,unit,3,addr
2663431892,street,East El Camino Real,addr
2663431892,housenumber,1082,addr
2663431892,health_specialty,acupuncture,regular
2663431907,name,i-mart,regular
2663431907,shop,gift,regular
2663431907,source,photograph,regular
2663431907,street,Old San Francisco Road,addr
2663431907,housenumber,866,addr
2663432089,source,photograph,regular
2663432089,maxspeed,25 mph,regular
2663432089,traffic_sign,maxspeed,regular
2663432158,source,photograph,regular
2663432158,emergency,fire_hydrant,regular
2663432161,source,photograph,regular
2663432161,emergency,fire_hydrant,regular
2663432165,source,photograph,regular
2663432165,highway,bus_stop,regular
2663432168,source,photograph,regular
2663432168,emergency,fire_hydrant,regular
2663432171,source,photograph,regular
2663432171,highway,bus_stop,regular
2663432174,source,photograph,regular
2663432174,amenity,bench,regular
2663432177,source,photograph,regular
2663432177,emergency,fire_hydrant,regular
2663432180,source,photograph,regular
2663432180,emergency,fire_hydrant,regular
2663432183,source,photograph,regular
2663432183,emergency,fire_hydrant,regular
2663432216,marker,historic,regular
2663432216,source,photograph,regular
2663432242,source,photograph,regular
